scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec,workers
D_1a5260b6b2_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,3,40,0.714,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,174.490,0.902,0.900,False,1785.714,174.476,236.762,55.130,1.000
D_1a5260b6b2_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,3,40,0.714,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,138.310,0.924,0.900,False,1785.714,135.429,113.714,1200.022,1.000
D_1a80ab481b_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,20.000,20.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.850,False,7500,1,45,0.238,10.714,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,FEASIBLE,168.580,0.906,0.900,False,1785.714,168.571,230.857,420.029,1.000
D_1a80ab481b_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,20.000,20.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.850,False,7500,1,45,0.238,10.714,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,20.000,FEASIBLE,173.590,0.903,0.900,False,1785.714,173.571,67.857,1200.029,1.000
D_1af6d24b0a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,2,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,8,39,1.905,9.286,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,177.440,0.902,0.900,False,1785.714,175.667,69.952,420.019,1.000
D_1af6d24b0a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,2,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,8,39,1.905,9.286,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,161.450,0.910,0.900,False,1785.714,161.524,139.810,1200.018,1.000
D_1b057b302e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,8,36,1.905,8.571,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,143.690,0.922,0.900,False,1785.714,139.190,117.476,420.013,1.000
D_1b057b302e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,8,36,1.905,8.571,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,162.020,0.909,0.900,False,1785.714,162.000,56.286,1200.022,1.000
D_1b2bd1b08f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,13.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.694,False,7500,2,54,0.476,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,168.930,0.905,0.900,False,1785.714,168.905,231.190,54.327,1.000
D_1b2bd1b08f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,13.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.694,False,7500,2,54,0.476,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,170.510,0.906,0.900,False,1785.714,167.857,230.143,1200.028,1.000
D_1b7335e7bc_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,1,50,0.238,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,173.000,0.903,0.900,False,1785.714,173.095,235.381,266.712,1.000
D_1b7335e7bc_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,1,50,0.238,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,20.000,FEASIBLE,166.420,0.907,0.900,False,1785.714,166.429,60.714,1200.025,1.000
D_1bfe6d7f45_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.802,False,7500,1,42,0.238,10.000,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,167.940,0.906,0.900,False,1785.714,167.857,230.143,150.980,1.000
D_1bfe6d7f45_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.802,False,7500,1,42,0.238,10.000,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,23.000,FEASIBLE,143.570,0.920,0.900,False,1785.714,143.524,289.810,1200.017,1.000
D_1c18ab338c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.645,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,178.510,0.900,0.900,False,1785.714,178.333,72.619,420.022,1.000
D_1c18ab338c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.645,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,131.180,0.927,0.900,False,1785.714,130.286,108.571,1200.068,1.000
D_1c3827bc90_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.722,False,7500,5,42,1.190,10.000,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,114.800,0.936,0.900,False,1785.714,114.714,93.000,420.020,1.000
D_1c3827bc90_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.722,False,7500,5,42,1.190,10.000,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,176.150,0.902,0.900,False,1785.714,174.762,153.048,1200.025,1.000
D_1c57f24237_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.000,True,7500,1,59,0.238,14.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,160.450,0.910,0.900,False,1785.714,160.333,222.619,162.796,1.000
D_1c57f24237_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.000,True,7500,1,59,0.238,14.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,153.280,0.914,0.900,False,1785.714,153.286,131.571,1200.035,1.000
D_1c7d64b253_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,6,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.713,False,7500,1,54,0.238,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,171.390,0.904,0.900,False,1785.714,171.476,233.762,420.014,1.000
D_1c7d64b253_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,6,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.713,False,7500,1,54,0.238,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,123.950,0.931,0.900,False,1785.714,123.476,101.762,1200.032,1.000
D_1c96513a7c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,5,37,1.190,8.810,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,156.800,0.913,0.900,False,1785.714,155.714,50.000,420.019,1.000
D_1c96513a7c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,5,37,1.190,8.810,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,160.420,0.910,0.900,False,1785.714,160.333,54.619,1200.027,1.000
D_1ca0d3c429_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,3,47,0.714,11.190,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,165.630,0.907,0.900,False,1785.714,165.619,59.905,420.025,1.000
D_1ca0d3c429_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,3,47,0.714,11.190,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,108.370,0.940,0.900,False,1785.714,107.238,85.524,1200.039,1.000
D_1d1a84fd6f_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,1,4,25.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.563,False,7500,10,40,2.381,9.524,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,130.300,0.927,0.900,False,1785.714,130.143,108.429,420.022,1.000
D_1d1a84fd6f_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,1,4,25.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.563,False,7500,10,40,2.381,9.524,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,115.460,0.935,0.900,False,1785.714,115.429,93.714,1200.024,1.000
D_1d221db804_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,43,0.476,10.238,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.240,0.909,0.900,False,1785.714,162.238,224.524,333.983,1.000
D_1d221db804_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,43,0.476,10.238,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,160.380,0.910,0.900,False,1785.714,160.381,222.667,1200.020,1.000
D_1d7977f239_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,2,41,0.476,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,157.930,0.912,0.900,False,1785.714,157.810,220.095,172.876,1.000
D_1d7977f239_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,2,41,0.476,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,148.010,0.917,0.900,False,1785.714,147.905,126.190,1200.049,1.000
D_1d97f405ba_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,3,37,0.714,8.810,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,153.980,0.914,0.900,False,1785.714,153.810,48.095,420.021,1.000
D_1d97f405ba_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,3,37,0.714,8.810,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,150.460,0.916,0.900,False,1785.714,150.476,212.762,1200.020,1.000
D_1d9d25c1d9_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.638,False,7500,4,41,0.952,9.762,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,23.000,FEASIBLE,78.930,0.956,0.900,False,1785.714,78.905,225.190,420.021,1.000
D_1d9d25c1d9_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.638,False,7500,4,41,0.952,9.762,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,24.000,FEASIBLE,142.350,0.920,0.900,False,1785.714,142.286,372.571,1200.019,1.000
D_1db08d875c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,3,45,0.714,10.714,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,155.380,0.913,0.900,False,1785.714,155.429,49.714,420.021,1.000
D_1db08d875c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,3,45,0.714,10.714,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,157.140,0.912,0.900,False,1785.714,157.048,51.333,1200.132,1.000
D_1dfd4e94f4_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.789,1.000,True,7500,1,43,0.238,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.930,0.909,0.900,False,1785.714,162.905,225.190,132.222,1.000
D_1dfd4e94f4_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.789,1.000,True,7500,1,43,0.238,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,167.780,0.908,0.900,False,1785.714,164.190,142.476,1200.042,1.000
D_1e14ec2981_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.631,False,7500,1,47,0.238,11.190,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,166.800,0.907,0.900,False,1785.714,166.714,229.000,420.029,1.000
D_1e14ec2981_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.631,False,7500,1,47,0.238,11.190,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,166.070,0.911,0.900,False,1785.714,159.381,221.667,1200.025,1.000
D_1e1b4ce436_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,6,36.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.697,False,7500,4,50,0.952,11.905,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,121.240,0.933,0.900,False,1785.714,120.429,98.714,420.017,1.000
D_1e1b4ce436_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,1,6,36.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.697,False,7500,4,50,0.952,11.905,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,24.000,FEASIBLE,160.990,0.910,0.900,False,1785.714,160.952,391.238,1200.013,1.000
D_1e8e82e6b7_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,2,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.367,False,7500,8,34,1.905,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,117.570,0.934,0.900,False,1785.714,117.333,95.619,420.019,1.000
D_1e8e82e6b7_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,2,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.367,False,7500,8,34,1.905,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,142.600,0.920,0.900,False,1785.714,142.333,120.619,1200.022,1.000
D_1f0e8d0a6d_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,6,22.000,40.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.761,False,7500,5,33,1.190,7.857,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,138.380,0.923,0.900,False,1785.714,138.333,116.619,420.017,1.000
D_1f0e8d0a6d_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,6,22.000,40.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.761,False,7500,5,33,1.190,7.857,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,23.000,FEASIBLE,134.340,0.925,0.900,False,1785.714,134.286,280.571,1200.027,1.000
D_1f47782e5e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.385,False,7500,2,38,0.476,9.048,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,178.490,0.900,0.900,False,1785.714,178.381,240.667,28.682,1.000
D_1f47782e5e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.385,False,7500,2,38,0.476,9.048,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,144.570,0.919,0.900,False,1785.714,144.476,206.762,1200.024,1.000
D_1fa1ecef98_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,145.220,0.919,0.900,False,1785.714,145.000,123.286,420.019,1.000
D_1fa1ecef98_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,111.850,0.938,0.900,False,1785.714,111.429,89.714,1200.019,1.000
D_1fdafa6b5e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,15.000,15.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.611,False,7500,5,42,1.190,10.000,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,163.490,0.908,0.900,False,1785.714,163.476,57.762,420.019,1.000
D_1fdafa6b5e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,15.000,15.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.611,False,7500,5,42,1.190,10.000,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,23.000,FEASIBLE,162.850,0.909,0.900,False,1785.714,162.810,309.095,1200.019,1.000
D_2056c049d6_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,50,0.238,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,164.480,0.908,0.900,False,1785.714,164.524,226.810,101.353,1.000
D_2056c049d6_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,50,0.238,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,20.000,FEASIBLE,174.360,0.902,0.900,False,1785.714,174.381,68.667,1200.029,1.000
D_2062a30de1_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,2,49,0.476,11.667,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,164.600,0.908,0.900,False,1785.714,164.524,226.810,35.314,1.000
D_2062a30de1_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,2,49,0.476,11.667,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,21.000,FEASIBLE,146.750,0.918,0.900,False,1785.714,146.714,125.000,1200.016,1.000
D_2067f9e39e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.409,False,7500,7,33,1.667,7.857,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,128.390,0.928,0.900,False,1785.714,128.381,106.667,420.024,1.000
D_2067f9e39e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.409,False,7500,7,33,1.667,7.857,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,23.000,FEASIBLE,115.160,0.935,0.900,False,1785.714,115.190,261.476,1200.022,1.000
